dbname,n,d,k,range,sigma_ratio,Measure,n_init,n_iter,iter,Purity,NMI,ARI,AMI,Homogeneity,Silhouette,Accuracy,Precision,Recall,Time,LSH_time,Score,Scoringtime
Soybean_small,47,21,4,-1,-1,None,1,100,-1,1.0,1.0,1.0,0.9999999999999998,0.9999999999999999,0.4751663815301377,1.0,1.0,1.0,0.39231320000000003,-1,-2,0.0017076000000000313|0.0019597000000000087|0.0006812000000000484|0.0019575000000000564|0.0010582000000001202|0.013644199999999884|0.002464599999999928|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,1.0,1.0,1.0,0.9999999999999998,0.9999999999999999,0.4751663815301377,1.0,1.0,1.0,0.37311379999999983,-1,-2,0.001625100000000046|0.0022511000000000614|0.0007417999999996816|0.00218240000000014|0.0022120000000001028|0.01254790000000039|0.003177100000000266|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,1.0,1.0,1.0,0.9999999999999998,0.9999999999999999,0.4751663815301377,1.0,1.0,1.0,0.40145220000000004,-1,-2,0.0016918999999999684|0.001918700000000051|0.0007285999999999682|0.0019284000000001633|0.0010512000000000299|0.013154699999999853|0.0021094999999999864|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,0.7021276595744681,0.715794561598501,0.5451598882908876,0.6908753202287534,0.7108131556142302,0.3014505970938247,0.8316373728029602,0.6718146718146718,0.6420664206642066,2.9895951999999997,-1,-2,0.0017532999999998466|0.002037099999999903|0.0006610000000000227|0.002032100000000092|0.0011385999999999896|0.014171699999999454|0.001991499999999924|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,1.0,1.0,1.0,0.9999999999999998,0.9999999999999999,0.4751663815301377,1.0,1.0,1.0,2.943444,-1,-2,0.0016135000000003785|0.0019023999999996377|0.0006333999999998952|0.0018690000000001206|0.0010807999999995488|0.013330100000000122|0.002077700000000071|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,0.6170212765957447,0.7955882134788663,0.5905591572123177,0.7768064630264099,0.809205356417735,0.3102643818780981,0.8408880666049954,0.6655518394648829,0.7343173431734318,2.9926597,-1,-2,0.001924099999999207|0.0021903999999999257|0.000766699999999787|0.002268599999999843|0.0012262999999999025|0.016108599999999917|0.0023916999999995525|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,0.48936170212765956,0.6406407417484735,0.4141602696007691,0.6056535955049267,0.6850267345005704,0.19074238006635516,0.7585568917668826,0.5142857142857142,0.6642066420664207,0.2065296000000001,-1,-2,0.0016994000000001286|0.002045099999999911|0.0006863000000001396|0.0019692000000000043|0.0010741000000000778|0.014280300000000024|0.002219799999999994|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,0.8085106382978723,0.8024633602927679,0.6097316378514983,0.784511873033955,0.8114078626864356,0.306071588242102,0.8501387604070305,0.6885813148788927,0.7343173431734318,0.3195785,-1,-2,0.0016662999999998984|0.002932900000000016|0.0006607000000000696|0.0019260000000000943|0.0010569000000000273|0.013436799999999804|0.0021975999999999107|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,0.8085106382978723,0.8024633602927679,0.6097316378514983,0.784511873033955,0.8114078626864356,0.306071588242102,0.8501387604070305,0.6885813148788927,0.7343173431734318,2.9838965,-1,-2,0.001673399999999603|0.0019007000000001995|0.0006504999999998873|0.0019114000000000075|0.0010721000000000203|0.014548700000000636|0.0023441999999995744|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,0.7021276595744681,0.755963509991456,0.5826077732518669,0.7327052376921104,0.7871733297188319,0.2869120740293324,0.8316373728029602,0.6344410876132931,0.7749077490774908,3.0184268000000003,-1,-2,0.0016324000000000893|0.0019871000000000194|0.0006583000000004446|0.0019124000000001473|0.001061899999999838|0.0133239000000005|0.0019296000000004199|
