dbname,n,d,k,range,sigma_ratio,Measure,n_init,n_iter,iter,Purity,NMI,ARI,AMI,Homogeneity,Silhouette,Accuracy,Precision,Recall,Time,LSH_time,Score,seed,Scoringtime
Syn_4096_64_64_2_10,4096,64,64,-1,-1,None,5,10,-1,0.484375,0.9299676915978169,0.6782727427888718,0.9229686694304633,1.0,-2,0.9858363858363859,0.5206611570247934,1.0,8.39341625859961,-1,-2,151306,1.921494293026626|0.0033169840462505817|0.0012332769110798836|0.012096401304006577|0.0017316238954663277|1.0221265256404877e-06|1.1742525431327522|
Syn_4096_64_64_2_10,4096,64,64,-1,-1,None,5,10,-1,0.4375,0.912374945081122,0.5971277399848829,0.9042262673726464,0.9999999999999999,-2,0.9799755799755799,0.43448275862068964,1.0,8.692198797781021,-1,-2,84786,1.9044914110563695|0.003339705988764763|0.0012394590303301811|0.011403548996895552|0.0017404500395059586|1.0621733963489532e-06|1.1814463008195162|
Syn_4096_64_64_2_10,4096,64,64,-1,-1,None,5,10,-1,0.453125,0.9175028269997887,0.648993618065783,0.9100896705118793,1.0,-2,0.9838827838827838,0.4883720930232558,1.0,8.784486498869956,-1,-2,142362,1.8977480889298022|0.003302645869553089|0.0012093828991055489|0.010976777877658606|0.0016848663799464703|1.1022202670574188e-06|1.351051245816052|
Syn_4096_64_64_2_10,4096,64,64,-1,-1,None,5,10,-1,0.484375,0.9395569008081356,0.7101836989477439,0.9330720480120938,0.9999999999999999,-2,0.9877899877899878,0.5575221238938053,1.0,7.520275658462197,-1,-2,191112,1.9246431440114975|0.0032798657193779945|0.0012371689081192017|0.012750249821692705|0.0017341049388051033|8.009374141693115e-07|1.3431599251925945|
Syn_4096_64_64_2_10,4096,64,64,-1,-1,None,5,10,-1,0.5625,0.9388386054772578,0.7186147186147186,0.9324335216767952,0.9999999999999999,-2,0.9882783882783883,0.5675675675675675,1.0,8.040611629001797,-1,-2,17514,1.8226697747595608|0.0033641550689935684|0.0012571676634252071|0.012475993949919939|0.0017643328756093979|6.719492375850677e-07|1.2658772417344153|
Syn_4096_64_64_2_10,4096,64,64,-1,-1,None,5,10,-1,0.484375,0.9351747600198765,0.7019400352733686,0.9285393375794415,1.0,-2,0.9873015873015873,0.5478260869565217,1.0,8.499289246834815,-1,-2,91684,1.8488575611263514|0.0033450089395046234|0.001256926916539669|0.012322144117206335|0.0017976947128772736|7.310882210731506e-07|1.2709995578043163|
Syn_4096_64_64_2_10,4096,64,64,-1,-1,None,5,10,-1,0.40625,0.9277121060425717,0.6782727427888718,0.9206762339866935,0.9999999999999999,-2,0.9858363858363859,0.5206611570247934,1.0,8.680048838723451,-1,-2,148543,1.9260007301345468|0.003303912002593279|0.0012310394085943699|0.011761908885091543|0.0017308089882135391|8.009374141693115e-07|1.139395470265299|
Syn_4096_128_64_2_10,4096,128,64,-1,-1,None,5,10,-1,0.53125,0.9406610895381146,0.7019400352733686,0.9341373999919236,0.9999999999999998,-2,0.9873015873015873,0.5478260869565217,1.0,13.870946625433863,-1,-2,38325,1.9205248579382896|0.0035921968519687653|0.0012310221791267395|0.012939392123371363|0.0017119348049163818|9.718351066112518e-07|1.3400539932772517|
Syn_4096_128_64_2_10,4096,128,64,-1,-1,None,5,10,-1,0.5625,0.9366203027305572,0.6859903381642513,0.9298073330180938,0.9999999999999999,-2,0.9863247863247864,0.5294117647058824,1.0,14.194355484377592,-1,-2,40359,1.9303284804336727|0.003619949333369732|0.0012216940522193909|0.012736441101878881|0.0017219539731740952|1.0724179446697235e-06|1.2325110351666808|
Syn_4096_128_64_2_10,4096,128,64,-1,-1,None,5,10,-1,0.46875,0.929967691597817,0.6633249791144528,0.9227806698593579,1.0,-2,0.9848595848595849,0.504,1.0,15.432826544810087,-1,-2,70165,1.9032190861180425|0.0035895206965506077|0.0012155929580330849|0.01221923902630806|0.001717125065624714|8.717179298400879e-07|1.1437659510411322|
Syn_4096_128_64_2_10,4096,128,64,-1,-1,None,5,10,-1,0.515625,0.9269776693022868,0.6707193515704154,0.9198620229030728,1.0,-2,0.9853479853479854,0.5121951219512195,1.0,16.844299353659153,-1,-2,51559,1.9152121702209115|0.0036430316977202892|0.0012470320798456669|0.01176289189606905|0.0017449771985411644|9.317882359027863e-07|1.2675474169664085|
Syn_4096_64_128_2_10,4096,64,128,-1,-1,None,5,10,-1,0.4609375,0.9381975498862433,0.6596571307955648,0.9182381412295689,1.0000000000000002,-2,0.9923076923076923,0.496,1.0,15.973290583863854,-1,-2,37936,7.293074798770249|0.003500232007354498|0.0013029440306127071|0.022393396124243736|0.0018276120536029339|7.208436727523804e-07|6.629692334216088|
Syn_4096_64_128_2_10,4096,64,128,-1,-1,None,5,10,-1,0.453125,0.9291465352968291,0.6223351088888279,0.9074715568637629,1.0000000000000004,-2,0.990964590964591,0.45588235294117646,1.0,16.351477090641858,-1,-2,36969,7.288068850059062|0.0035418998450040817|0.001306501217186451|0.020987938158214092|0.0018487419001758099|7.613562047481537e-07|6.85329000512138|
Syn_4096_64_128_2_10,4096,64,128,-1,-1,None,5,10,-1,0.53125,0.9454920668494812,0.6975901683886385,0.9271711240579392,0.9999999999999998,-2,0.9935286935286936,0.5391304347826087,1.0,16.786017247196288,-1,-2,169284,7.263911262154579|0.0035916040651500225|0.0012861019931733608|0.023156382143497467|0.001826680265367031|6.710179150104523e-07|6.977677083108574|
Syn_4096_64_128_2_10,4096,64,128,-1,-1,None,5,10,-1,0.5,0.9336196849979372,0.6632678233697886,0.9130453397565257,1.0000000000000002,-2,0.9924297924297925,0.5,1.0,18.965291988570243,-1,-2,53962,7.552718778140843|0.0034858551807701588|0.0012872354127466679|0.02083575213328004|0.0017929468303918839|1.0211952030658722e-06|6.725662782788277|
Syn_512_64_64_16_10,512,64,64,-1,-1,None,5,10,-1,0.701171875,0.9413542950857393,0.8216833733001683,0.8803736460416137,0.9459767541879253,0.1379995686550901,0.9949853228962818,0.7927835051546391,0.8582589285714286,1.9007845148444176,-1,-2,156000,0.25509585114195943|0.0023446260020136833|0.0007234159857034683|0.003241898026317358|0.0009745070710778236|1.7098723710514605|0.7022159788757563|
Syn_512_64_64_16_10,512,64,64,-1,-1,None,5,10,-1,0.85546875,0.9661155940827517,0.8905876121752131,0.9306167225937625,0.9694398664453484,0.1594756414529867,0.9969499143835616,0.865233350812795,0.9207589285714286,1.923054467048496,-1,-2,121023,0.24743196228519082|0.0023101610131561756|0.0007254402153193951|0.00326257711276412|0.0009709913283586502|1.731722418218851|0.6971204760484397|
